order_id,customer_id,status,order_ts,total_cents,currency,region
O-117107,C-1991,shipped,2025-09-04T09:23:38Z,3588925,USD,APAC
O-117108,C-0933,delivered,2026-06-09T11:46:26Z,13189896,USD,NA
O-117109,C-0222,cancelled,2025-03-09T01:41:22Z,10491091,EUR,NA
O-117110,C-0125,processing,2025-10-08T11:53:02Z,5063729,USD,APAC
O-117111,C-1339,delivered,2026-01-13T19:16:47Z,337455,USD,LATAM
O-117112,C-0820,shipped,2026-01-23T10:02:36Z,4388306,USD,NA
O-117113,C-0807,refunded,2026-03-04T16:02:43Z,5662731,USD,NA
O-117114,C-0263,delivered,2025-06-19T10:32:34Z,232598,USD,APAC
O-117115,C-1612,delivered,2025-12-26T17:52:01Z,8667803,GBP,NA
O-117116,C-0117,delivered,2025-04-28T12:41:30Z,21991942,EUR,LATAM
O-117117,C-0755,delivered,2025-07-04T10:37:52Z,10086575,USD,EU
O-117118,C-0932,delivered,2026-04-21T02:08:51Z,10807900,EUR,NA
O-117119,C-1189,shipped,2025-08-01T22:16:05Z,28103254,EUR,LATAM
O-117120,C-1299,delivered,2026-01-12T23:09:05Z,13505603,USD,NA
O-117121,C-1982,delivered,2025-12-01T20:41:09Z,2230215,USD,LATAM
O-117122,C-0591,cancelled,2026-05-03T21:00:58Z,27291243,USD,APAC
O-117123,C-1413,cancelled,2025-04-17T13:59:24Z,11543974,GBP,LATAM
O-117124,C-0072,delivered,2025-05-13T04:33:20Z,6838579,EUR,EU
O-117125,C-1633,pending,2026-04-10T00:12:09Z,3620071,GBP,NA
O-117126,C-1374,delivered,2025-05-11T00:28:44Z,296698,JPY,APAC
O-117127,C-0674,cancelled,2025-10-08T21:09:40Z,4215656,JPY,EU
O-117128,C-1090,delivered,2025-08-05T05:19:18Z,5200199,USD,EU
O-117129,C-1091,delivered,2025-05-14T15:36:51Z,10435245,GBP,EU
O-117130,C-1337,delivered,2025-12-23T12:29:51Z,10350000,USD,EU
O-117131,C-0892,shipped,2025-05-27T11:52:57Z,16252232,USD,NA
O-117132,C-0975,processing,2025-01-18T19:25:23Z,15442107,USD,EU
O-117133,C-0947,shipped,2025-01-17T09:08:27Z,5983909,EUR,NA
O-117134,C-0184,pending,2025-06-23T12:55:26Z,11455371,EUR,EU
O-117135,C-1890,cancelled,2026-04-15T21:57:17Z,11684433,USD,NA
O-117136,C-1939,delivered,2025-04-16T12:24:05Z,4948703,USD,APAC
O-117137,C-0280,delivered,2026-03-29T16:22:50Z,7095996,USD,NA
O-117138,C-0129,delivered,2025-04-04T00:26:13Z,8945752,USD,EU
O-117139,C-1923,delivered,2025-08-26T21:41:40Z,8039263,JPY,NA
O-117140,C-1974,shipped,2026-06-10T03:52:58Z,3789273,USD,EU
O-117141,C-0912,delivered,2025-10-28T06:45:49Z,69867,USD,NA
O-117142,C-0076,delivered,2025-10-11T20:47:23Z,4681924,GBP,NA
O-117143,C-0238,delivered,2025-07-27T21:55:26Z,904800,JPY,EU
O-117144,C-1449,delivered,2025-03-05T09:00:54Z,9936421,EUR,NA
O-117145,C-0690,delivered,2025-04-24T19:19:20Z,15192,USD,APAC
O-117146,C-1447,delivered,2026-01-02T08:42:57Z,7017952,USD,NA
O-117147,C-1356,processing,2025-05-02T20:53:43Z,3223025,USD,APAC
O-117148,C-1832,shipped,2026-02-10T13:56:07Z,2926462,GBP,LATAM
O-117149,C-0342,pending,2026-01-07T22:29:56Z,3559236,EUR,NA
O-117150,C-0574,delivered,2026-06-15T17:38:55Z,6263490,USD,NA
O-117151,C-0814,cancelled,2025-03-20T10:23:15Z,6705718,USD,NA
O-117152,C-1244,delivered,2025-09-21T11:06:27Z,9047091,USD,NA
O-117153,C-1645,delivered,2025-08-25T01:48:07Z,6345019,EUR,NA
O-117154,C-0415,shipped,2026-05-17T20:27:54Z,29728936,EUR,EU
O-117155,C-1772,shipped,2025-11-18T02:29:39Z,2929942,USD,EU
O-117156,C-0465,delivered,2026-05-21T11:27:49Z,9419172,JPY,NA
O-117157,C-1916,shipped,2025-02-28T11:35:41Z,3160596,JPY,EU
O-117158,C-1372,delivered,2025-05-28T04:13:25Z,11252413,GBP,NA
O-117159,C-1967,delivered,2025-08-01T00:33:01Z,661728,USD,NA
O-117160,C-0017,delivered,2026-03-09T17:03:09Z,1882144,JPY,EU
O-117161,C-1544,delivered,2025-10-23T21:35:13Z,4592962,GBP,APAC
O-117162,C-0789,delivered,2026-02-13T05:24:34Z,898804,USD,EU
O-117163,C-0208,delivered,2025-01-17T09:46:34Z,7738148,EUR,NA
O-117164,C-1984,delivered,2026-02-14T07:29:05Z,6955922,GBP,LATAM
O-117165,C-1669,shipped,2026-01-27T00:45:49Z,12351039,JPY,EU
O-117166,C-0329,delivered,2025-08-29T03:12:31Z,11294369,USD,APAC
O-117167,C-1959,delivered,2025-04-15T03:17:22Z,604028,USD,APAC
O-117168,C-1987,shipped,2025-05-31T10:00:27Z,7059644,EUR,APAC
O-117169,C-0131,delivered,2025-12-31T08:13:49Z,3218481,USD,EU
O-117170,C-1188,processing,2025-08-27T01:51:39Z,5250000,USD,NA
O-117171,C-1505,delivered,2026-01-18T22:29:46Z,17646940,USD,NA
O-117172,C-1995,delivered,2025-08-27T03:00:00Z,12752534,EUR,EU
O-117173,C-0002,delivered,2025-08-04T04:12:46Z,2843984,USD,EU
O-117174,C-0971,delivered,2025-07-30T06:42:23Z,13543434,USD,APAC
O-117175,C-1955,delivered,2025-09-02T12:02:06Z,3898644,USD,LATAM
O-117176,C-1505,delivered,2025-09-11T17:39:47Z,14470128,JPY,EU
O-117177,C-1422,cancelled,2025-09-06T17:12:01Z,15127992,USD,EU
O-117178,C-1253,delivered,2025-03-21T09:31:12Z,8467638,GBP,APAC
O-117179,C-0221,delivered,2025-11-29T01:51:58Z,1005772,USD,EU
O-117180,C-0626,cancelled,2026-01-18T08:01:44Z,1443099,USD,NA
O-117181,C-1035,delivered,2026-01-10T22:23:35Z,18376498,JPY,NA
O-117182,C-0364,pending,2025-12-31T16:04:57Z,16120186,EUR,APAC
O-117183,C-0719,cancelled,2026-06-05T02:16:49Z,11971855,GBP,NA
O-117184,C-1936,processing,2025-10-12T11:14:16Z,4862530,USD,APAC
O-117185,C-0856,shipped,2025-08-23T23:50:52Z,5022233,USD,EU
O-117186,C-1846,delivered,2025-05-28T19:58:52Z,6627262,EUR,EU
O-117187,C-1033,cancelled,2025-04-05T10:27:07Z,5764172,GBP,NA
O-117188,C-1308,delivered,2026-03-03T00:31:41Z,1674495,USD,EU
O-117189,C-0781,delivered,2026-05-21T17:31:19Z,6039616,EUR,EU
O-117190,C-1215,processing,2025-09-19T05:35:19Z,9536724,EUR,APAC
O-117191,C-0440,shipped,2025-06-12T03:44:15Z,13084417,USD,NA
O-117192,C-0869,delivered,2026-03-28T18:59:48Z,3392790,USD,NA
O-117193,C-0584,delivered,2026-03-30T15:52:00Z,8594914,USD,EU
O-117194,C-0994,processing,2025-09-08T13:57:52Z,6014391,EUR,EU
O-117195,C-1943,shipped,2026-02-27T04:02:34Z,5535904,USD,EU
O-117196,C-1033,processing,2025-09-06T00:49:48Z,5499493,USD,NA
O-117197,C-0707,cancelled,2026-04-13T20:59:11Z,21661482,USD,EU
O-117198,C-1149,delivered,2026-05-22T12:32:04Z,2636508,EUR,EU
O-117199,C-1819,processing,2025-12-31T04:50:28Z,3897131,USD,LATAM
O-117200,C-0730,delivered,2025-11-08T07:07:43Z,1882530,USD,EU
O-117201,C-1252,delivered,2026-01-24T18:07:39Z,19174423,USD,NA
O-117202,C-0917,shipped,2026-03-21T15:56:29Z,8929520,USD,NA
O-117203,C-1756,refunded,2025-08-25T07:11:34Z,8150588,EUR,APAC
O-117204,C-1680,delivered,2025-11-03T01:28:27Z,3809331,EUR,NA
O-117205,C-0256,delivered,2025-10-23T11:36:36Z,2100000,EUR,EU
O-117206,C-1439,delivered,2025-07-06T01:04:00Z,11986329,USD,APAC
O-117207,C-1795,delivered,2026-04-20T07:11:19Z,15397232,USD,APAC
O-117208,C-1049,processing,2025-11-03T19:38:03Z,8140378,USD,APAC
O-117209,C-0450,cancelled,2026-06-14T04:35:39Z,563640,JPY,NA
O-117210,C-0976,processing,2026-03-26T13:26:18Z,19203233,USD,APAC
O-117211,C-0171,delivered,2025-08-20T15:34:10Z,6698266,JPY,NA
O-117212,C-0076,delivered,2025-11-28T00:35:30Z,729818,EUR,EU
O-117213,C-0965,delivered,2025-04-13T01:32:32Z,4887242,USD,EU
O-117214,C-1875,processing,2025-04-02T05:59:59Z,18535730,USD,EU
O-117215,C-0670,cancelled,2025-04-15T19:18:16Z,11300014,USD,NA
O-117216,C-0072,delivered,2026-01-18T19:03:35Z,574161,USD,EU
O-117217,C-1942,pending,2026-04-05T05:54:45Z,9505468,EUR,NA
O-117218,C-0144,pending,2025-09-13T04:11:58Z,2412628,USD,NA
O-117219,C-0552,processing,2025-10-01T08:45:49Z,7303201,USD,APAC
O-117220,C-1691,cancelled,2026-04-18T20:57:28Z,5788032,USD,EU
O-117221,C-1368,shipped,2025-05-13T13:09:26Z,2372440,GBP,NA
O-117222,C-1982,refunded,2025-07-03T08:45:31Z,574200,EUR,NA
O-117223,C-1556,shipped,2025-08-12T03:14:26Z,1455756,EUR,EU
O-117224,C-1399,delivered,2025-03-30T14:09:33Z,4146516,EUR,NA
O-117225,C-1660,delivered,2025-08-14T18:29:24Z,4463676,USD,LATAM
O-117226,C-1854,delivered,2026-01-26T12:28:50Z,9119074,USD,APAC
O-117227,C-0202,delivered,2025-07-14T10:34:29Z,9326292,JPY,NA
O-117228,C-0954,delivered,2025-02-15T10:05:19Z,12673964,USD,APAC
O-117229,C-1691,shipped,2025-06-21T21:50:05Z,8956901,EUR,LATAM
O-117230,C-1412,delivered,2026-02-05T17:41:21Z,4402054,USD,NA
O-117231,C-1371,shipped,2025-03-14T22:42:21Z,792162,USD,NA
O-117232,C-0340,delivered,2026-05-20T14:26:24Z,9406869,USD,APAC
O-117233,C-0386,delivered,2025-08-17T02:53:39Z,3225690,USD,NA
O-117234,C-1749,delivered,2025-05-18T03:33:59Z,1343973,USD,LATAM
O-117235,C-0584,cancelled,2025-05-12T09:09:56Z,17240681,USD,NA
O-117236,C-1042,refunded,2026-02-14T02:23:15Z,2454852,USD,NA
O-117237,C-1462,delivered,2026-06-29T07:40:06Z,11258845,EUR,EU
O-117238,C-0519,cancelled,2026-02-25T15:02:02Z,6350638,USD,EU
O-117239,C-0833,delivered,2025-06-28T00:58:49Z,318948,USD,NA
O-117240,C-0091,delivered,2026-05-24T02:22:47Z,5611938,USD,NA
O-117241,C-0704,cancelled,2026-06-15T05:00:18Z,722188,GBP,NA
O-117242,C-1095,processing,2026-04-13T21:53:47Z,2438514,USD,NA
O-117243,C-1195,cancelled,2025-03-26T11:19:31Z,757548,USD,NA
O-117244,C-0115,delivered,2025-01-04T22:19:36Z,9002512,USD,NA
O-117245,C-1651,delivered,2026-02-22T13:17:32Z,8915988,USD,NA
O-117246,C-1499,delivered,2025-01-02T16:24:18Z,9296645,USD,NA
O-117247,C-1451,delivered,2025-03-15T04:01:03Z,10663269,USD,NA
O-117248,C-1468,delivered,2025-05-03T17:55:40Z,659452,USD,APAC
O-117249,C-0993,delivered,2025-04-11T13:19:43Z,6821296,EUR,APAC
O-117250,C-0177,delivered,2026-06-04T19:46:35Z,16453678,USD,NA
O-117251,C-1577,pending,2025-05-27T22:05:51Z,16811856,USD,APAC
O-117252,C-1868,delivered,2025-05-14T09:48:20Z,447144,GBP,APAC
O-117253,C-1716,shipped,2025-02-24T02:14:16Z,3056964,USD,NA
O-117254,C-1359,delivered,2025-08-29T08:33:07Z,19670010,USD,NA
O-117255,C-0964,cancelled,2025-01-30T13:37:48Z,5792974,GBP,APAC
O-117256,C-0879,delivered,2026-03-04T06:34:12Z,2308135,EUR,NA
O-117257,C-1174,processing,2026-05-23T07:37:26Z,4757115,GBP,NA
O-117258,C-1257,delivered,2025-05-08T02:29:35Z,13484186,USD,EU
O-117259,C-1718,delivered,2025-10-15T13:49:52Z,8498640,USD,APAC
O-117260,C-1143,delivered,2025-08-16T15:54:21Z,2988712,USD,NA
O-117261,C-1431,delivered,2026-06-25T16:30:13Z,1068416,GBP,EU
O-117262,C-0981,cancelled,2026-02-09T10:37:43Z,663605,USD,EU
O-117263,C-1616,delivered,2026-02-12T01:59:11Z,11067941,USD,NA
O-117264,C-0045,delivered,2026-06-19T14:11:40Z,6365800,USD,EU
O-117265,C-1477,delivered,2025-04-15T23:51:58Z,4423153,EUR,NA
O-117266,C-1316,delivered,2025-04-20T21:38:22Z,112272,EUR,EU
O-117267,C-0575,delivered,2025-02-26T13:06:08Z,3454585,USD,NA
O-117268,C-0500,shipped,2025-03-29T10:13:45Z,6598482,USD,NA
O-117269,C-0846,delivered,2025-03-06T13:17:01Z,2289068,USD,NA
O-117270,C-1104,cancelled,2026-04-22T23:22:49Z,2474472,EUR,EU
O-117271,C-0895,delivered,2025-02-27T05:12:06Z,740806,USD,NA
O-117272,C-0804,delivered,2025-02-21T23:16:46Z,8296032,USD,NA
O-117273,C-0818,delivered,2026-06-05T20:38:27Z,4135243,USD,EU
O-117274,C-1042,delivered,2025-09-23T14:40:04Z,3700585,USD,NA
O-117275,C-1210,delivered,2026-04-10T08:21:26Z,9607852,USD,NA
O-117276,C-1325,shipped,2025-01-16T13:59:15Z,5362086,USD,NA
O-117277,C-1357,refunded,2025-11-22T03:56:49Z,5918084,JPY,NA
O-117278,C-1505,delivered,2026-06-21T20:00:37Z,8046818,JPY,NA
O-117279,C-1661,delivered,2026-01-12T02:39:02Z,6569948,GBP,NA
O-117280,C-0944,delivered,2025-03-11T13:47:51Z,6314604,EUR,EU
O-117281,C-0024,pending,2025-10-03T18:52:45Z,4336393,USD,EU
O-117282,C-1616,delivered,2025-11-27T22:12:43Z,6291645,USD,EU
O-117283,C-1809,refunded,2026-06-03T11:06:27Z,10669819,EUR,EU
O-117284,C-0218,shipped,2025-01-28T02:22:49Z,5725351,USD,LATAM
O-117285,C-1455,delivered,2026-05-19T07:29:28Z,9629182,USD,NA
O-117286,C-0342,delivered,2025-02-16T18:31:43Z,4219801,EUR,NA
O-117287,C-1295,shipped,2026-01-02T16:20:26Z,10140569,EUR,EU
O-117288,C-1126,shipped,2026-06-08T00:23:59Z,4380105,USD,NA
O-117289,C-0139,delivered,2026-03-19T12:13:09Z,7835412,USD,NA
O-117290,C-1532,refunded,2026-06-29T03:43:14Z,9910704,USD,NA
O-117291,C-0313,cancelled,2025-03-26T05:40:44Z,12006845,GBP,APAC
O-117292,C-0605,processing,2025-08-21T00:12:47Z,23139526,USD,NA
O-117293,C-1422,pending,2025-05-14T02:32:55Z,9264922,GBP,EU
O-117294,C-0688,delivered,2025-01-17T23:06:21Z,13486918,USD,APAC
O-117295,C-1005,delivered,2025-03-29T14:54:31Z,1322148,USD,NA
O-117296,C-0004,processing,2025-08-14T07:06:03Z,11310224,USD,NA
O-117297,C-1429,delivered,2026-01-07T02:04:32Z,2227136,USD,NA
O-117298,C-0448,cancelled,2026-04-19T07:22:59Z,3494954,USD,NA
O-117299,C-0037,delivered,2026-03-20T05:00:14Z,784394,USD,APAC
O-117300,C-0866,cancelled,2025-09-20T13:16:05Z,10811524,USD,NA
O-117301,C-1660,delivered,2025-08-18T16:06:27Z,18758503,USD,NA
O-117302,C-0960,delivered,2026-06-20T12:46:56Z,2414017,USD,EU
O-117303,C-0081,delivered,2025-12-02T04:01:43Z,8452698,GBP,NA
O-117304,C-0807,pending,2026-04-14T15:43:34Z,8577329,GBP,APAC
O-117305,C-0386,cancelled,2026-03-28T19:31:48Z,4965088,USD,EU
O-117306,C-1210,shipped,2026-02-26T04:56:59Z,14992274,USD,EU
O-117307,C-1132,processing,2026-05-03T21:44:05Z,12620739,EUR,NA
O-117308,C-0580,cancelled,2025-04-02T15:46:46Z,125034,EUR,EU
O-117309,C-0864,delivered,2025-02-14T23:25:56Z,5352546,GBP,EU
O-117310,C-0744,delivered,2026-03-07T10:32:59Z,2297150,USD,LATAM
O-117311,C-1160,processing,2025-09-08T13:48:43Z,1158813,EUR,EU
O-117312,C-0381,cancelled,2026-06-17T20:54:02Z,3614166,EUR,NA
O-117313,C-1987,cancelled,2026-04-18T01:30:29Z,9227625,USD,NA
O-117314,C-1901,delivered,2026-06-12T01:59:48Z,9147976,GBP,LATAM
O-117315,C-0106,shipped,2025-10-26T16:22:27Z,619362,EUR,NA
O-117316,C-0060,pending,2025-03-16T15:35:21Z,571344,USD,NA
O-117317,C-0419,delivered,2025-08-19T18:06:57Z,4580978,USD,EU
O-117318,C-1822,cancelled,2025-03-07T03:11:53Z,45994,USD,APAC
O-117319,C-0556,delivered,2026-03-07T07:10:24Z,3011261,USD,EU
O-117320,C-0642,delivered,2025-04-26T08:08:03Z,1936884,USD,NA
O-117321,C-0439,delivered,2025-06-29T18:46:44Z,705016,USD,LATAM
O-117322,C-0661,shipped,2025-03-29T20:19:00Z,6865104,USD,EU
O-117323,C-0118,delivered,2025-06-07T23:22:09Z,2633534,EUR,NA
O-117324,C-0594,pending,2026-01-25T05:33:43Z,8504267,USD,APAC
O-117325,C-1026,delivered,2025-05-14T08:45:42Z,7859388,USD,NA
O-117326,C-1491,delivered,2025-03-31T21:30:01Z,5200474,USD,EU
O-117327,C-0390,pending,2025-05-03T00:26:28Z,14494973,USD,EU
O-117328,C-0886,refunded,2026-04-21T11:44:04Z,4152557,USD,APAC
O-117329,C-0186,processing,2025-06-13T03:51:07Z,3008738,USD,NA
O-117330,C-0504,shipped,2025-01-18T11:21:13Z,2362206,EUR,NA
O-117331,C-1398,cancelled,2025-03-22T03:14:32Z,324083,USD,LATAM
O-117332,C-0541,processing,2025-05-24T17:58:56Z,13604110,USD,NA
O-117333,C-1261,processing,2025-01-19T08:49:37Z,437520,USD,EU
O-117334,C-0087,cancelled,2025-09-18T00:13:36Z,9625207,USD,EU
O-117335,C-0322,cancelled,2025-04-24T02:32:38Z,17106713,USD,NA
O-117336,C-1307,delivered,2025-02-10T11:19:34Z,18716386,USD,LATAM
O-117337,C-0700,pending,2025-07-09T19:33:52Z,9058908,USD,EU
O-117338,C-1751,shipped,2026-04-11T15:44:56Z,5463214,USD,EU
O-117339,C-0658,delivered,2025-06-30T04:20:07Z,1128480,EUR,APAC
O-117340,C-0338,processing,2025-02-01T22:10:12Z,303534,USD,EU
O-117341,C-1339,delivered,2026-05-13T17:45:39Z,4714308,USD,NA
O-117342,C-1016,delivered,2025-12-26T16:49:20Z,1693816,USD,NA
O-117343,C-1260,delivered,2025-02-12T01:39:07Z,9071405,USD,APAC
O-117344,C-0961,shipped,2026-03-23T16:13:44Z,12498505,GBP,LATAM
O-117345,C-0416,cancelled,2025-12-05T15:22:27Z,153368,EUR,NA
O-117346,C-1068,delivered,2025-03-06T01:55:18Z,646945,EUR,NA
O-117347,C-0792,delivered,2026-04-16T00:45:43Z,7536474,EUR,NA
O-117348,C-1082,shipped,2025-03-03T21:55:00Z,1758694,EUR,APAC
O-117349,C-0602,cancelled,2025-02-15T15:54:23Z,5210594,EUR,EU
O-117350,C-0844,shipped,2025-08-21T13:47:09Z,2357184,USD,NA
O-117351,C-1276,delivered,2026-04-20T10:53:00Z,4672560,USD,NA
O-117352,C-0327,delivered,2026-04-13T09:15:21Z,6290193,USD,NA
O-117353,C-1545,pending,2025-09-05T07:07:38Z,7990884,EUR,LATAM
O-117354,C-0422,delivered,2026-02-18T15:20:08Z,5533109,EUR,EU
O-117355,C-0448,refunded,2025-02-18T08:44:58Z,8454754,USD,EU
O-117356,C-1993,shipped,2025-10-07T20:05:00Z,22312981,USD,APAC
O-117357,C-0434,pending,2026-04-01T07:44:15Z,12329097,EUR,EU
O-117358,C-0436,pending,2025-05-22T14:52:48Z,1628350,GBP,NA
O-117359,C-1335,pending,2025-11-06T14:43:59Z,1409382,USD,NA
O-117360,C-1774,delivered,2025-01-07T16:51:44Z,16113707,GBP,EU
O-117361,C-1059,delivered,2025-02-19T21:23:44Z,3180548,EUR,APAC
O-117362,C-0715,cancelled,2026-06-01T08:39:24Z,4094538,USD,NA
O-117363,C-0626,refunded,2025-09-12T08:10:26Z,1020288,USD,EU
O-117364,C-0691,delivered,2025-07-17T10:16:19Z,19816772,EUR,NA
O-117365,C-1908,shipped,2025-08-18T01:11:03Z,7197349,EUR,APAC
O-117366,C-0230,delivered,2025-06-28T02:06:07Z,6060054,USD,EU
O-117367,C-0352,delivered,2025-03-04T06:02:28Z,3301105,EUR,NA
O-117368,C-1975,pending,2025-04-22T12:41:26Z,9945576,EUR,LATAM
O-117369,C-1529,processing,2026-04-05T18:29:09Z,15531804,USD,EU
O-117370,C-1577,processing,2025-04-07T08:54:29Z,10342341,USD,NA
O-117371,C-1826,pending,2025-12-16T11:59:46Z,2995542,USD,NA
O-117372,C-1603,delivered,2025-06-11T05:21:37Z,2406790,USD,EU
O-117373,C-1782,processing,2026-01-08T11:54:27Z,28030272,EUR,NA
O-117374,C-0565,shipped,2025-05-13T08:16:37Z,8902982,USD,EU
O-117375,C-0823,delivered,2026-02-21T20:01:45Z,9760421,USD,LATAM
O-117376,C-0757,pending,2025-05-14T19:44:22Z,506799,USD,EU
O-117377,C-1886,delivered,2025-07-19T20:07:49Z,2016,EUR,NA
O-117378,C-1369,delivered,2025-02-13T13:16:27Z,11950459,USD,EU
O-117379,C-1756,delivered,2026-01-20T16:43:04Z,3993878,USD,NA
O-117380,C-1898,delivered,2026-02-04T23:48:56Z,33972,JPY,EU
O-117381,C-0043,processing,2025-03-20T22:29:34Z,4486804,USD,EU
O-117382,C-0585,cancelled,2025-10-15T14:20:19Z,335800,USD,APAC
O-117383,C-0835,refunded,2026-04-26T13:04:43Z,839821,USD,EU
O-117384,C-1885,delivered,2026-02-06T03:36:58Z,19021788,EUR,NA
O-117385,C-0099,shipped,2025-01-02T19:19:26Z,1334448,EUR,NA
O-117386,C-1848,cancelled,2026-06-28T14:02:53Z,19181856,USD,EU
O-117387,C-0136,pending,2025-08-01T19:03:48Z,4176414,JPY,EU
O-117388,C-0529,delivered,2025-01-06T09:19:28Z,11259606,USD,APAC
O-117389,C-1515,delivered,2025-09-01T11:00:12Z,5431022,EUR,NA
O-117390,C-1125,processing,2025-03-31T10:40:03Z,3951072,USD,NA
O-117391,C-1659,delivered,2025-04-22T14:43:22Z,459103,USD,APAC
O-117392,C-0029,delivered,2026-02-14T04:43:05Z,5356109,USD,LATAM
O-117393,C-1839,delivered,2025-06-28T15:22:42Z,17955543,JPY,EU
O-117394,C-0856,shipped,2025-02-06T17:47:45Z,4248597,USD,EU
O-117395,C-0019,refunded,2025-03-26T02:12:52Z,2597288,USD,EU
O-117396,C-1248,delivered,2025-07-17T09:57:39Z,117524,GBP,EU
O-117397,C-1054,delivered,2026-06-06T03:43:04Z,1067794,EUR,NA
O-117398,C-1170,processing,2026-04-14T02:10:51Z,11822562,EUR,EU
O-117399,C-1388,cancelled,2025-09-26T04:29:37Z,5253755,USD,APAC
O-117400,C-0080,delivered,2026-02-15T21:43:39Z,15366158,USD,NA
O-117401,C-1214,delivered,2025-08-27T18:32:07Z,19818095,USD,EU
O-117402,C-1171,delivered,2025-08-28T19:37:43Z,6337436,USD,NA
O-117403,C-0270,shipped,2025-12-25T21:51:56Z,5203770,USD,EU
O-117404,C-1177,delivered,2025-11-21T13:00:10Z,14574791,USD,NA
O-117405,C-0890,delivered,2025-03-10T15:20:48Z,10079647,EUR,APAC
O-117406,C-0165,processing,2026-04-19T22:20:35Z,1456768,EUR,NA
O-117407,C-1651,delivered,2025-01-09T05:08:03Z,6386617,EUR,NA
O-117408,C-1692,delivered,2026-05-10T13:31:51Z,2684668,EUR,EU
O-117409,C-0153,delivered,2026-05-09T08:06:08Z,548964,USD,NA
O-117410,C-0246,delivered,2025-12-17T18:16:05Z,257296,USD,NA
O-117411,C-0364,delivered,2026-01-08T23:58:40Z,9008531,JPY,NA
O-117412,C-0244,delivered,2026-05-12T23:07:53Z,5966932,GBP,NA
O-117413,C-1472,delivered,2025-01-03T03:39:36Z,18983581,EUR,NA
O-117414,C-0065,delivered,2025-06-03T05:43:33Z,7727795,USD,NA
O-117415,C-1470,delivered,2025-09-03T07:58:03Z,2779920,USD,EU
O-117416,C-0318,processing,2026-06-04T20:06:44Z,2132925,USD,NA
O-117417,C-1355,processing,2025-09-22T13:43:21Z,13110856,EUR,APAC
O-117418,C-1801,pending,2025-10-04T05:55:07Z,4590007,USD,NA
O-117419,C-0789,delivered,2025-12-28T04:17:10Z,474862,USD,EU
O-117420,C-1715,delivered,2025-06-04T03:04:46Z,1732795,JPY,APAC
O-117421,C-1574,delivered,2025-11-11T20:05:26Z,9098603,USD,NA
O-117422,C-1779,delivered,2026-01-25T10:43:50Z,9415924,USD,LATAM
O-117423,C-1325,processing,2025-05-06T19:12:40Z,5555368,USD,NA
O-117424,C-1021,delivered,2025-04-29T23:34:43Z,3425845,GBP,EU
O-117425,C-0668,delivered,2025-01-26T00:32:38Z,10994892,USD,EU
O-117426,C-1133,delivered,2025-11-02T16:50:08Z,14319642,GBP,EU
O-117427,C-1722,shipped,2025-09-27T13:54:09Z,9212124,EUR,EU
O-117428,C-0602,delivered,2025-01-14T08:54:02Z,2676289,USD,LATAM
O-117429,C-1967,delivered,2025-10-25T23:12:06Z,7889291,USD,EU
O-117430,C-1299,delivered,2025-12-04T15:39:28Z,886544,USD,EU
O-117431,C-0168,delivered,2025-12-22T13:21:01Z,12921020,EUR,EU
O-117432,C-0834,shipped,2025-05-15T09:43:44Z,6110082,GBP,APAC
O-117433,C-1329,processing,2025-12-05T18:11:58Z,4777419,USD,EU
O-117434,C-1357,delivered,2026-02-23T07:56:11Z,1406765,USD,EU
O-117435,C-0285,refunded,2026-01-17T17:26:30Z,3226956,EUR,LATAM
O-117436,C-0669,delivered,2025-11-24T09:16:45Z,8832330,USD,NA
O-117437,C-0237,processing,2025-08-14T08:15:20Z,6832914,EUR,APAC
O-117438,C-0678,delivered,2026-05-18T13:05:36Z,32191441,GBP,NA
O-117439,C-0011,delivered,2025-09-20T16:42:33Z,6674812,USD,EU
O-117440,C-1845,delivered,2026-04-20T10:16:37Z,9673026,EUR,APAC
O-117441,C-0591,delivered,2026-01-21T01:45:12Z,7708071,USD,NA
O-117442,C-0306,processing,2025-11-16T01:36:24Z,9624999,USD,NA
O-117443,C-0150,delivered,2025-01-31T18:41:01Z,13957931,EUR,EU
O-117444,C-0114,delivered,2025-01-27T11:42:05Z,3917767,USD,LATAM
O-117445,C-0055,delivered,2025-03-11T13:49:40Z,8554299,USD,NA
O-117446,C-1296,processing,2025-12-14T17:46:09Z,3234970,USD,APAC
O-117447,C-0985,refunded,2026-03-27T11:26:24Z,11386305,JPY,EU
O-117448,C-0975,delivered,2026-03-03T07:03:01Z,8515056,EUR,APAC
O-117449,C-0402,delivered,2025-11-09T06:17:25Z,2671250,EUR,EU
O-117450,C-1634,pending,2025-08-20T08:50:26Z,1453816,USD,LATAM
O-117451,C-1844,shipped,2025-09-07T04:16:18Z,20340,EUR,LATAM
O-117452,C-0302,delivered,2025-07-23T09:11:46Z,4704010,USD,APAC
O-117453,C-0341,cancelled,2026-01-19T15:23:37Z,8344138,JPY,NA
O-117454,C-0857,delivered,2025-07-01T01:24:59Z,2113800,USD,EU
O-117455,C-0533,delivered,2025-08-01T22:25:54Z,3384593,GBP,EU
O-117456,C-1010,delivered,2026-02-25T01:35:02Z,6475812,USD,EU
O-117457,C-1212,delivered,2025-04-03T12:52:19Z,1264820,EUR,EU
O-117458,C-1270,refunded,2025-05-19T06:24:15Z,3372988,USD,EU
O-117459,C-0506,delivered,2025-05-16T16:12:31Z,6334854,EUR,NA
