order_id,line_no,part_id,qty,unit_price_cents
O-114149,2,P-02603,7,560778
O-114149,3,P-03180,25,54963
O-114150,1,P-04889,5,223664
O-114151,1,P-00588,10,106187
O-114151,2,P-00913,11,392310
O-114152,1,P-03032,15,268395
O-114152,2,P-03324,3,350000
O-114152,3,P-01393,19,386371
O-114152,4,P-00582,22,32939
O-114152,5,P-01683,1,551470
O-114153,1,P-00655,24,153627
O-114153,2,P-03297,7,264208
O-114153,3,P-01634,16,12275
O-114153,4,P-03547,18,425538
O-114154,1,P-01957,1,292910
O-114154,2,P-04767,13,146942
O-114154,3,P-00439,15,179184
O-114154,4,P-00307,24,262713
O-114155,1,P-02643,10,341350
O-114155,2,P-00735,13,157900
O-114156,1,P-04907,20,619722
O-114156,2,P-02541,2,444420
O-114156,3,P-03945,25,224452
O-114156,4,P-02988,24,36212
O-114157,1,P-02554,12,5249
O-114158,1,P-03974,24,35635
O-114158,2,P-01144,4,21384
O-114158,3,P-02487,8,188106
O-114158,4,P-00921,16,371153
O-114158,5,P-01175,19,172998
O-114159,1,P-04149,13,10000
O-114160,1,P-02447,7,114564
O-114161,1,P-03241,17,65052
O-114161,2,P-03005,17,300291
O-114161,3,P-00650,19,5608
O-114161,4,P-03196,7,186105
O-114161,5,P-02493,13,278288
O-114162,1,P-01000,14,251370
O-114162,2,P-00888,8,59433
O-114162,3,P-01650,2,9646
O-114162,4,P-02313,9,174782
O-114163,1,P-03033,10,360286
O-114163,2,P-04503,5,159967
O-114164,1,P-02185,6,345795
O-114164,2,P-00173,4,243552
O-114165,1,P-00894,25,37440
O-114165,2,P-03843,23,501029
O-114165,3,P-01969,12,166494
O-114165,4,P-04620,7,203906
O-114166,1,P-01521,3,15000
O-114166,2,P-03708,19,102485
O-114166,3,P-03796,5,180350
O-114166,4,P-02603,16,560778
O-114166,5,P-02104,2,43548
O-114167,1,P-01724,5,226082
O-114167,2,P-04556,20,214297
O-114167,3,P-01949,23,56627
O-114167,4,P-03895,18,135258
O-114167,5,P-04685,25,151304
O-114168,1,P-02918,17,52286
O-114168,2,P-04955,17,760821
O-114168,3,P-04470,2,38838
O-114168,4,P-00219,15,553786
O-114169,1,P-02782,19,40405
O-114169,2,P-01871,23,192127
O-114169,3,P-00987,16,295660
O-114169,4,P-02001,25,267390
O-114170,1,P-02854,10,34024
O-114170,2,P-03121,21,259397
O-114170,3,P-03997,2,177495
O-114170,4,P-03606,3,44671
O-114170,5,P-04356,11,170079
O-114171,1,P-01739,24,443474
O-114172,1,P-02699,7,361636
O-114172,2,P-01123,10,830907
O-114172,3,P-04558,22,49388
O-114172,4,P-00402,13,9344
O-114173,1,P-00608,1,51671
O-114173,2,P-01438,18,66938
O-114173,3,P-04966,7,35202
O-114173,4,P-02664,10,62833
O-114174,1,P-01293,15,10000
O-114174,2,P-00833,3,381652
O-114174,3,P-04524,10,190691
O-114174,4,P-03820,10,27566
O-114175,1,P-01479,8,140508
O-114175,2,P-02346,23,4435
O-114175,3,P-03756,7,140949
O-114175,4,P-00324,9,269700
O-114176,1,P-04809,5,307152
O-114177,1,P-02926,10,55606
O-114178,1,P-04872,8,98865
O-114178,2,P-02715,9,431812
O-114178,3,P-02303,13,165000
O-114179,1,P-04161,21,250180
O-114180,1,P-04882,25,3633
O-114180,2,P-04319,6,142971
O-114180,3,P-03041,25,382207
O-114181,1,P-03638,10,33124
O-114181,2,P-01016,11,187804
O-114181,3,P-00005,9,335651
O-114181,4,P-00758,3,78358
O-114182,1,P-00249,16,172123
O-114182,2,P-03702,3,11489
O-114182,3,P-02543,14,48815
O-114182,4,P-02074,14,6541
O-114182,5,P-01217,2,313836
O-114183,1,P-01950,17,29453
O-114183,2,P-03879,5,145633
O-114183,3,P-04090,4,9844
O-114183,4,P-02223,25,81723
O-114183,5,P-03162,5,11098
O-114184,1,P-04488,15,132624
O-114185,1,P-01593,16,304450
O-114185,2,P-02440,11,80946
O-114186,1,P-04148,8,159322
O-114186,2,P-04622,21,56993
O-114187,1,P-03271,9,79773
O-114187,2,P-01779,10,396138
O-114187,3,P-04488,2,132624
O-114188,1,P-00267,19,794816
O-114188,2,P-03258,15,8554
O-114188,3,P-00075,5,216965
O-114189,1,P-01244,1,254540
O-114189,2,P-01670,16,30244
O-114189,3,P-02657,24,300600
O-114189,4,P-02421,14,306310
O-114190,1,P-04742,12,30778
O-114190,2,P-02345,8,303589
O-114190,3,P-03947,17,719762
O-114191,1,P-04425,15,397931
O-114191,2,P-00859,22,365834
O-114191,3,P-00143,20,73602
O-114192,1,P-03698,25,4538
O-114192,2,P-01158,8,30017
O-114193,1,P-03671,6,198358
O-114193,2,P-02471,2,250000
O-114193,3,P-02173,2,153221
O-114193,4,P-01294,17,32180
O-114193,5,P-02741,24,432541
O-114194,1,P-01123,7,830907
O-114195,1,P-01205,10,360148
O-114196,1,P-00558,20,20857
O-114196,2,P-00311,20,91456
O-114196,3,P-01919,20,71621
O-114197,1,P-03599,3,125539
O-114197,2,P-00335,14,242374
O-114197,3,P-01980,3,214166
O-114197,4,P-04820,18,193274
O-114198,1,P-01026,13,5117
O-114198,2,P-02461,17,218701
O-114199,1,P-00989,2,72912
O-114199,2,P-00977,12,182215
O-114200,1,P-04950,16,32017
O-114201,1,P-00749,3,169825
O-114201,2,P-00097,10,214387
O-114201,3,P-02533,25,405946
O-114202,1,P-00639,24,59185
O-114202,2,P-02493,17,278288
O-114203,1,P-03575,8,123222
O-114204,1,P-04022,4,4239
O-114204,2,P-03490,13,15000
O-114204,3,P-00084,8,243100
O-114205,1,P-01528,6,141475
O-114205,2,P-03143,16,102939
O-114205,3,P-03535,13,153842
O-114205,4,P-01290,21,3355
O-114205,5,P-01553,20,221899
O-114206,1,P-03810,1,11693
O-114207,1,P-02886,17,20963
O-114207,2,P-03408,15,116077
O-114207,3,P-01466,9,8348
O-114207,4,P-02949,7,275065
O-114208,1,P-04127,5,165299
O-114208,2,P-01584,6,214776
O-114208,3,P-03712,2,163180
O-114208,4,P-01553,11,221899
O-114209,1,P-02289,1,173694
O-114210,1,P-00414,19,41540
O-114210,2,P-02285,8,251030
O-114210,3,P-01652,15,90735
O-114210,4,P-02729,3,167172
O-114210,5,P-02386,24,3547
O-114211,1,P-01664,2,101750
O-114211,2,P-00697,15,139849
O-114211,3,P-03109,10,421414
O-114211,4,P-04354,18,9203
O-114212,1,P-03975,18,205822
O-114213,1,P-03208,3,267135
O-114213,2,P-01493,25,272870
O-114213,3,P-01370,24,8441
O-114213,4,P-03623,14,158458
O-114213,5,P-01801,19,226172
O-114214,1,P-00709,3,196828
O-114215,1,P-01685,7,64593
O-114216,1,P-04247,19,68251
O-114217,1,P-04154,7,9503
O-114217,2,P-03631,25,240002
O-114217,3,P-04229,24,70274
O-114217,4,P-03999,21,158387
O-114218,1,P-00065,14,155437
O-114218,2,P-00606,7,68584
O-114218,3,P-02784,7,110814
O-114219,1,P-03833,1,166327
O-114219,2,P-04834,24,5673
O-114219,3,P-03011,21,422905
O-114219,4,P-00231,25,152419
O-114220,1,P-01208,10,88202
O-114221,1,P-02337,25,324961
O-114221,2,P-01980,8,214166
O-114221,3,P-02630,13,52808
O-114222,1,P-00586,15,2186
O-114222,2,P-04675,25,449750
O-114223,1,P-01117,17,287732
O-114223,2,P-02929,8,277690
O-114223,3,P-00097,12,214387
O-114224,1,P-00318,25,80000
O-114224,2,P-04094,13,75502
O-114224,3,P-04861,24,339049
O-114224,4,P-04851,5,365778
O-114224,5,P-04860,10,69170
O-114225,1,P-03614,22,30544
O-114225,2,P-02396,21,350000
O-114225,3,P-01003,19,382924
O-114225,4,P-02533,21,405946
O-114226,1,P-01813,23,82023
O-114226,2,P-00006,18,55348
O-114226,3,P-03052,13,133805
O-114227,1,P-01358,17,26334
O-114227,2,P-01748,10,288226
O-114227,3,P-01122,12,9377
O-114227,4,P-00605,8,10000
O-114227,5,P-01074,20,6879
O-114228,1,P-00572,2,262655
O-114229,1,P-03064,7,109068
O-114230,1,P-00315,18,486240
O-114231,1,P-02009,15,279223
O-114231,2,P-00032,2,256168
O-114231,3,P-04609,2,179298
O-114231,4,P-03837,8,315230
O-114232,1,P-04450,7,3680
O-114232,2,P-02004,12,6000
O-114232,3,P-00017,24,55986
O-114233,1,P-04259,19,725793
O-114233,2,P-03610,16,11047
O-114233,3,P-00693,23,102112
O-114233,4,P-04931,5,627930
O-114233,5,P-03685,19,396792
O-114234,1,P-00193,10,222150
O-114234,2,P-04775,18,174913
O-114235,1,P-00265,12,290867
O-114235,2,P-00677,21,127350
O-114236,1,P-03117,19,190498
O-114236,2,P-00574,25,49582
O-114236,3,P-04111,8,136035
O-114237,1,P-04937,8,190082
O-114237,2,P-03146,13,7946
O-114237,3,P-03222,8,50077
O-114237,4,P-04008,3,205711
O-114238,1,P-02442,17,11831
O-114239,1,P-01692,20,204847
O-114239,2,P-00501,4,187214
O-114239,3,P-02694,7,34641
O-114239,4,P-01421,19,162684
O-114239,5,P-03006,15,18603
O-114240,1,P-04045,11,446492
O-114240,2,P-03013,13,231968
O-114241,1,P-02170,8,7367
O-114241,2,P-03916,5,190399
O-114241,3,P-04611,5,268958
O-114241,4,P-01897,11,311623
O-114242,1,P-03478,24,49419
O-114242,2,P-01423,16,126664
O-114242,3,P-01896,21,46655
O-114242,4,P-00187,2,643578
O-114243,1,P-02782,7,40405
O-114243,2,P-03231,2,111268
O-114243,3,P-01187,17,198878
O-114244,1,P-03845,8,339427
O-114244,2,P-04638,11,35266
O-114244,3,P-00355,22,133116
O-114245,1,P-04066,9,8952
O-114245,2,P-04940,11,88283
O-114246,1,P-04621,17,138759
O-114246,2,P-00188,3,205911
O-114246,3,P-04206,3,30596
O-114247,1,P-04553,1,311177
O-114247,2,P-04502,6,64525
O-114248,1,P-04563,22,771397
O-114248,2,P-03279,9,126216
O-114249,1,P-03354,20,7617
O-114250,1,P-01068,6,178307
O-114250,2,P-00383,5,250000
O-114250,3,P-00395,4,470790
O-114250,4,P-00729,8,368890
O-114250,5,P-03333,11,38890
O-114251,1,P-03138,25,12169
O-114252,1,P-00938,6,12503
O-114252,2,P-01651,15,720746
O-114252,3,P-02462,14,39641
O-114252,4,P-01636,17,242769
O-114253,1,P-01930,21,6982
O-114253,2,P-03520,12,127465
O-114254,1,P-00281,16,287241
O-114254,2,P-00930,14,7565
O-114255,1,P-04502,3,64525
O-114255,2,P-02952,7,122765
O-114256,1,P-03635,10,261503
O-114256,2,P-00244,1,162515
O-114257,1,P-04301,14,457860
O-114257,2,P-01290,20,3355
O-114257,3,P-04628,5,270113
O-114257,4,P-00689,17,296460
O-114258,1,P-04136,17,56044
O-114258,2,P-04250,8,6161
O-114258,3,P-00603,12,876284
O-114259,1,P-04050,3,7019
O-114260,1,P-00086,14,57404
O-114261,1,P-04458,19,11914
O-114262,1,P-01197,12,297093
O-114263,1,P-01694,5,56029
O-114264,1,P-01713,13,292966
O-114265,1,P-01230,10,21453
O-114265,2,P-03588,4,201858
O-114265,3,P-01807,19,148349
O-114265,4,P-04159,25,114058
O-114265,5,P-04009,5,193778
O-114266,1,P-04155,7,580612
O-114267,1,P-00855,16,147138
O-114267,2,P-00699,3,546488
O-114268,1,P-03565,10,262473
O-114268,2,P-03056,13,154495
O-114268,3,P-02390,21,52584
O-114269,1,P-00998,5,50719
O-114269,2,P-02906,13,9520
O-114270,1,P-03462,4,31396
O-114271,1,P-03469,23,66423
O-114272,1,P-00823,14,116572
O-114272,2,P-03920,21,108522
O-114272,3,P-01987,17,291933
O-114273,1,P-04256,8,280130
O-114274,1,P-00686,6,41476
O-114274,2,P-00216,3,79999
O-114275,1,P-00938,14,12503
O-114276,1,P-02946,19,15000
O-114276,2,P-00814,9,51303
O-114276,3,P-01177,6,57407
O-114277,1,P-00964,16,225474
O-114277,2,P-04745,1,312017
O-114278,1,P-04200,4,191061
O-114278,2,P-03609,12,311373
O-114278,3,P-00739,25,593782
O-114278,4,P-04152,17,41255
O-114279,1,P-04456,8,86037
O-114279,2,P-04757,11,223215
O-114279,3,P-00177,14,226851
O-114280,1,P-02977,2,15000
O-114280,2,P-00957,22,254029
O-114280,3,P-02440,22,80946
O-114280,4,P-01661,17,339158
O-114281,1,P-03920,18,108522
O-114281,2,P-04944,7,134870
O-114281,3,P-01035,20,718949
O-114281,4,P-00877,16,184719
O-114282,1,P-00799,4,117229
O-114282,2,P-03677,17,307781
O-114282,3,P-00491,8,25000
O-114283,1,P-03370,24,12752
O-114283,2,P-01979,7,359473
O-114283,3,P-01529,6,325661
O-114283,4,P-04413,5,156175
O-114284,1,P-02142,11,48226
O-114285,1,P-04680,8,118971
O-114286,1,P-04037,7,10000
O-114286,2,P-02831,7,97584
O-114287,1,P-00565,20,379176
O-114287,2,P-00030,23,48530
O-114288,1,P-03862,11,25332
O-114288,2,P-03996,22,342487
O-114288,3,P-02124,16,315994
O-114289,1,P-01182,12,68747
O-114289,2,P-02452,20,234833
O-114289,3,P-03170,23,4848
O-114289,4,P-04936,5,44578
O-114289,5,P-02819,8,461627
O-114290,1,P-00654,16,48735
O-114290,2,P-01027,3,388389
O-114290,3,P-01434,23,6241
O-114290,4,P-01685,15,64593
O-114291,1,P-04537,1,194978
O-114291,2,P-03555,18,276345
O-114291,3,P-02849,9,146835
O-114292,1,P-01491,13,348637
O-114292,2,P-00397,12,309135
O-114292,3,P-03255,19,176489
O-114292,4,P-00496,14,231847
O-114292,5,P-01515,10,419208
O-114293,1,P-00677,20,127350
O-114293,2,P-02174,21,41255
O-114293,3,P-00425,13,260521
O-114294,1,P-03327,1,174956
O-114294,2,P-00868,6,60643
O-114294,3,P-00123,13,632410
O-114295,1,P-02785,1,230341
O-114296,1,P-01040,11,300000
O-114296,2,P-01979,15,359473
O-114296,3,P-00646,20,64601
O-114296,4,P-02918,9,52286
O-114296,5,P-03019,13,460092
O-114297,1,P-00873,12,277193
O-114297,2,P-00048,7,35052
O-114297,3,P-00843,4,591309
O-114297,4,P-04233,8,267523
O-114297,5,P-04840,20,268342
O-114298,1,P-03664,22,111231
O-114298,2,P-00312,21,120499
O-114298,3,P-01170,8,10583
O-114299,1,P-00843,14,591309
O-114299,2,P-03331,16,37787
O-114299,3,P-01067,16,425889
O-114299,4,P-04781,18,47946
O-114300,1,P-00927,25,86552
O-114300,2,P-04924,10,19202
O-114301,1,P-03061,15,180472
O-114301,2,P-03539,25,452564
O-114302,1,P-03414,20,10153
O-114302,2,P-02012,22,6000
O-114303,1,P-04786,20,8855
O-114303,2,P-04802,7,5335
O-114304,1,P-04376,9,205116
O-114304,2,P-00753,9,209073
O-114304,3,P-03348,4,269789
O-114304,4,P-00326,15,26379
O-114305,1,P-00580,12,184742
O-114305,2,P-02245,1,180970
O-114306,1,P-01615,9,183953
O-114306,2,P-04247,12,68251
O-114307,1,P-03507,19,886260
O-114307,2,P-00473,18,336732
O-114307,3,P-02671,5,168393
O-114308,1,P-03749,17,189633
O-114308,2,P-01203,19,62895
O-114308,3,P-03216,1,282012
O-114308,4,P-03043,21,746613
O-114308,5,P-03150,19,17236
O-114309,1,P-03337,2,418224
O-114310,1,P-01196,1,114850
O-114311,1,P-03341,3,398643
O-114311,2,P-01547,13,512008
O-114311,3,P-03790,9,60494
O-114312,1,P-04487,12,202260
O-114313,1,P-02706,7,3993
O-114313,2,P-04341,21,222484
O-114313,3,P-00014,15,3668
O-114314,1,P-04392,23,179607
O-114315,1,P-00340,25,146509
O-114316,1,P-00907,16,495224
O-114316,2,P-01148,13,196165
O-114316,3,P-04830,19,68506
O-114316,4,P-04187,20,361556
O-114316,5,P-01834,15,9629
O-114317,1,P-02481,19,175859
O-114317,2,P-02282,5,15000
O-114317,3,P-02860,17,188734
O-114317,4,P-02926,11,55606
O-114318,1,P-01317,25,109219
O-114318,2,P-02092,2,206788
O-114318,3,P-00268,9,176861
O-114318,4,P-04401,19,356368
O-114319,1,P-02386,15,3547
O-114319,2,P-02341,1,173753
O-114320,1,P-00768,1,150607
O-114320,2,P-04248,7,117990
O-114320,3,P-03429,1,290763
O-114321,1,P-02061,9,386486
O-114321,2,P-03509,1,213650
O-114322,1,P-00129,6,390567
O-114322,2,P-01841,16,351158
O-114322,3,P-02314,17,9775
O-114323,1,P-01256,18,283124
O-114323,2,P-03917,25,59086
O-114323,3,P-01652,16,90735
O-114324,1,P-00721,18,322175
O-114324,2,P-03596,5,34157
O-114324,3,P-00855,16,147138
O-114324,4,P-04761,2,362673
O-114325,1,P-00022,20,56221
O-114325,2,P-02261,13,342460
O-114325,3,P-04962,23,1208
O-114325,4,P-01216,15,135809
O-114326,1,P-00915,10,126874
O-114326,2,P-04599,14,157404
O-114326,3,P-02794,3,10297
O-114326,4,P-02613,20,71503
O-114326,5,P-03898,21,2163
O-114327,1,P-02755,14,532360
O-114327,2,P-02635,17,260024
O-114328,1,P-02737,3,334781
O-114328,2,P-00134,6,45204
O-114328,3,P-04449,12,186737
O-114328,4,P-00565,12,379176
O-114328,5,P-02339,20,592990
O-114329,1,P-04134,11,43458
O-114329,2,P-00867,5,592706
O-114329,3,P-00535,12,62437
O-114329,4,P-04524,9,190691
O-114329,5,P-01903,4,114703
O-114330,1,P-02627,22,383607
O-114330,2,P-02784,20,110814
O-114330,3,P-03534,21,55283
O-114331,1,P-03133,4,281545
O-114331,2,P-03984,2,172052
O-114331,3,P-04532,12,142739
O-114331,4,P-00488,5,231054
O-114331,5,P-00561,19,76303
O-114332,1,P-02536,12,183396
O-114333,1,P-04978,7,4292
O-114333,2,P-01129,16,292508
O-114333,3,P-03368,18,70301
O-114334,1,P-04458,25,11914
O-114334,2,P-00211,1,138961
O-114334,3,P-03207,2,223108
O-114335,1,P-00837,10,254439
O-114335,2,P-01426,7,9463
O-114335,3,P-04599,5,157404
O-114335,4,P-00082,3,300
O-114335,5,P-02467,17,618986
O-114336,1,P-01978,18,12716
O-114337,1,P-02125,9,170808
O-114337,2,P-01682,3,7407
O-114337,3,P-03012,2,79305
O-114337,4,P-00841,3,203677
O-114338,1,P-03092,24,138198
O-114338,2,P-00486,16,38214
O-114338,3,P-03867,15,190146
O-114338,4,P-00227,25,251612
O-114338,5,P-01357,21,275868
O-114339,1,P-02419,6,508788
O-114339,2,P-02510,17,2336
O-114339,3,P-00375,2,197902
O-114340,1,P-00527,10,244907
O-114340,2,P-01490,17,4492
O-114341,1,P-00794,25,5207
O-114341,2,P-03964,4,193489
O-114341,3,P-02579,24,25000
O-114342,1,P-01798,13,38338
O-114342,2,P-02297,14,150006
O-114342,3,P-02484,2,78264
O-114342,4,P-00896,24,168140
O-114343,1,P-00090,25,13726
O-114343,2,P-03363,23,328596
O-114344,1,P-02187,20,900000
O-114344,2,P-04041,12,213661
O-114344,3,P-04893,9,83797
O-114344,4,P-00149,17,13672
O-114344,5,P-03561,15,169295
O-114345,1,P-01286,6,80000
O-114345,2,P-01069,18,104287
O-114346,1,P-01355,1,245399
O-114347,1,P-00570,3,3344
O-114347,2,P-01665,22,240859
O-114347,3,P-04806,23,18943
O-114348,1,P-02873,23,99697
O-114348,2,P-02596,24,98684
O-114349,1,P-02884,1,115617
O-114349,2,P-01291,12,694373
O-114349,3,P-04574,20,75306
O-114349,4,P-00121,10,139519
O-114349,5,P-00649,23,417374
O-114350,1,P-00694,23,44643
O-114350,2,P-00041,16,193758
O-114350,3,P-04181,23,395613
O-114350,4,P-00555,21,399868
O-114351,1,P-03316,20,163077
O-114351,2,P-01103,6,35746
O-114351,3,P-02220,4,87164
O-114352,1,P-00357,1,129074
O-114352,2,P-02415,12,80440
O-114352,3,P-03141,23,141496
O-114352,4,P-01966,11,64725
O-114353,1,P-01003,22,382924
O-114353,2,P-01567,25,100163
O-114353,3,P-02271,19,50561
O-114354,1,P-00172,25,146923
O-114354,2,P-01249,2,218453
O-114354,3,P-01584,14,214776
O-114355,1,P-02329,24,382327
O-114355,2,P-03130,8,11694
O-114355,3,P-00913,14,392310
O-114356,1,P-00037,2,361345
O-114356,2,P-01114,22,9979
O-114356,3,P-01729,24,328182
O-114356,4,P-03804,8,199866
O-114357,1,P-02479,3,55135
O-114357,2,P-00610,1,5170
O-114357,3,P-02847,4,129389
O-114357,4,P-02402,20,11156
O-114358,1,P-02448,22,51809
O-114358,2,P-04621,10,138759
O-114359,1,P-00875,24,576115
O-114359,2,P-00071,2,103918
O-114359,3,P-03590,11,23289
O-114359,4,P-04313,6,401440
O-114359,5,P-04583,12,166732
O-114360,1,P-03298,14,6237
O-114360,2,P-03597,23,168442
O-114361,1,P-02519,6,111431
O-114361,2,P-04506,18,300
O-114361,3,P-03335,22,167942
O-114362,1,P-02819,5,461627
O-114362,2,P-01442,23,10808
O-114362,3,P-01713,8,292966
O-114362,4,P-04015,8,114999
O-114362,5,P-02999,7,186357
O-114363,1,P-01420,16,307020
O-114364,1,P-02757,23,345951
O-114365,1,P-03737,7,305847
O-114365,2,P-03152,7,160752
O-114365,3,P-01300,4,213802
O-114365,4,P-03248,3,135766
O-114366,1,P-02026,12,12128
O-114366,2,P-03620,10,172178
O-114366,3,P-01883,17,469306
O-114366,4,P-04413,23,156175
O-114367,1,P-02936,7,8000
O-114367,2,P-02711,20,127163
O-114368,1,P-02417,16,374419
O-114368,2,P-01675,8,492768
O-114368,3,P-02729,24,167172
O-114368,4,P-01233,21,282006
O-114369,1,P-04635,14,584846
O-114369,2,P-03032,14,268395
O-114369,3,P-00047,9,96483
O-114369,4,P-00503,10,112695
O-114370,1,P-04246,19,5477
O-114370,2,P-01005,22,221772
O-114370,3,P-03282,12,12671
O-114370,4,P-01004,23,85263
O-114371,1,P-04096,23,8000
O-114372,1,P-01248,19,125690
O-114372,2,P-04624,17,127170
O-114372,3,P-03381,16,125621
O-114372,4,P-02466,18,8862
O-114373,1,P-04147,15,174628
O-114373,2,P-04982,24,56311
O-114374,1,P-04215,6,115976
O-114374,2,P-03772,10,95700
O-114375,1,P-01266,19,7013
O-114375,2,P-04696,5,110667
O-114376,1,P-02284,24,282672
O-114376,2,P-03512,1,84636
O-114376,3,P-02123,6,614383
O-114376,4,P-00040,20,104455
O-114377,1,P-00527,23,244907
O-114377,2,P-00135,17,150507
O-114377,3,P-00306,12,8643
O-114377,4,P-03392,3,265540
O-114377,5,P-02322,12,7758
O-114378,1,P-00874,14,8841
O-114378,2,P-02638,1,50694
O-114378,3,P-00494,20,60331
O-114378,4,P-02726,12,33887
O-114379,1,P-02148,18,6000
O-114379,2,P-01079,4,132721
O-114380,1,P-02094,19,57272
O-114380,2,P-03350,1,30317
O-114380,3,P-03954,11,8170
O-114380,4,P-03059,21,79418
O-114380,5,P-01985,11,266745
O-114381,1,P-00893,9,247069
O-114382,1,P-03708,17,102485
O-114382,2,P-00852,11,260321
O-114382,3,P-02117,11,184764
O-114382,4,P-01073,24,250187
O-114382,5,P-04022,13,4239
O-114383,1,P-01736,1,149438
O-114383,2,P-04292,24,244531
O-114383,3,P-04101,10,195524
O-114383,4,P-03514,15,7302
O-114383,5,P-03841,20,188949
O-114384,1,P-04057,19,151007
O-114384,2,P-01957,19,292910
O-114385,1,P-03632,8,186949
O-114386,1,P-00603,15,876284
O-114386,2,P-01396,2,228497
O-114386,3,P-02331,10,439683
O-114387,1,P-01253,9,236495
O-114387,2,P-04354,3,9203
O-114387,3,P-01335,2,116710
O-114387,4,P-03300,19,116191
O-114387,5,P-04044,22,201250
O-114388,1,P-02036,15,184036
O-114388,2,P-02898,9,8869
O-114388,3,P-03105,9,15000
O-114388,4,P-01849,17,156801
O-114388,5,P-01292,9,350000
O-114389,1,P-04607,19,67454
O-114390,1,P-03930,1,2393
O-114390,2,P-02715,5,431812
O-114391,1,P-02748,10,212671
O-114392,1,P-03106,9,8587
O-114392,2,P-00039,24,147983
O-114392,3,P-02980,15,285875
O-114393,1,P-02676,4,169346
O-114393,2,P-04776,21,166331
O-114393,3,P-00346,13,5475
O-114393,4,P-02688,15,164343
O-114393,5,P-00007,20,77371
O-114394,1,P-00031,20,152477
O-114394,2,P-02201,16,409687
O-114394,3,P-00493,15,341529
O-114394,4,P-00495,2,143762
O-114395,1,P-02858,19,5039
O-114395,2,P-04614,8,40006
O-114395,3,P-02385,15,315054
O-114395,4,P-04294,22,64298
O-114395,5,P-00638,19,51201
O-114396,1,P-02233,7,239485
O-114396,2,P-02791,15,203446
O-114396,3,P-00923,21,648033
O-114396,4,P-00927,6,86552
O-114396,5,P-04007,24,96249
O-114397,1,P-00026,2,4646
O-114398,1,P-04779,12,305446
O-114398,2,P-03479,13,209415
O-114399,1,P-02029,17,196141
O-114400,1,P-00217,20,258849
O-114400,2,P-04718,4,50075
O-114401,1,P-01659,25,356822
O-114402,1,P-03557,25,301690
O-114403,1,P-00242,20,7116
O-114403,2,P-01031,12,105581
O-114404,1,P-04947,12,347270
O-114404,2,P-00368,6,165982
O-114404,3,P-02459,12,649206
O-114404,4,P-02585,17,255100
O-114405,1,P-03231,14,111268
O-114405,2,P-03120,21,24575
O-114406,1,P-04340,21,264958
O-114406,2,P-00021,1,433507
O-114406,3,P-04949,4,131980
O-114407,1,P-04607,19,67454
O-114407,2,P-03943,25,39886
O-114407,3,P-02284,7,282672
O-114407,4,P-03843,15,501029
O-114408,1,P-01117,15,287732
O-114408,2,P-04811,23,637548
O-114409,1,P-02259,15,599830
O-114409,2,P-02550,17,53193
O-114409,3,P-00977,16,182215
O-114409,4,P-04304,12,131970
O-114410,1,P-02141,20,236529
O-114410,2,P-02184,22,213932
O-114410,3,P-04136,5,56044
O-114410,4,P-04681,14,335980
O-114411,1,P-02563,14,80950
O-114412,1,P-02205,22,189487
O-114413,1,P-00927,13,86552
O-114413,2,P-04525,17,333962
O-114414,1,P-02310,4,29436
O-114414,2,P-00470,7,38646
O-114414,3,P-02217,3,366655
O-114414,4,P-03517,20,181682
O-114414,5,P-03107,20,273315
O-114415,1,P-04548,8,95028
O-114416,1,P-03621,16,191762
O-114416,2,P-02101,4,449924
O-114416,3,P-02715,19,431812
O-114416,4,P-04274,7,10056
O-114416,5,P-02516,22,262937
O-114417,1,P-04492,23,155305
O-114417,2,P-04587,15,607016
O-114417,3,P-01225,11,266779
O-114417,4,P-04213,12,351492
O-114418,1,P-02809,5,144643
O-114418,2,P-04835,18,490369
