part_id,sku,name,category,subcategory,unit_price_cents,weight_grams,warehouse_id,active,created_at,updated_at
P-04569,NR-ACT-04569,Industrial Stepper Motor TN-853,Actuators,Stepper Motor,125639,7881,W-04,true,2022-08-31T13:01:17Z,2023-08-16T12:39:12Z
P-04570,NR-CBL-04570,Precision EtherCAT Cable UA-890,Cabling and Connectors,EtherCAT Cable,8479,2716,W-05,true,2023-07-17T09:29:14Z,2023-07-21T18:34:46Z
P-04571,NR-CTL-04571,Modular IO Expansion Board VN-927,Controllers,IO Expansion Board,158588,2723,W-07,true,2022-10-24T07:30:36Z,2023-11-12T21:51:14Z
P-04572,NR-DRV-04572,High-Torque Ball Screw WA-964,Drivetrain,Ball Screw,176500,4783,W-05,true,2023-03-15T21:12:28Z,2024-04-09T06:36:21Z
P-04573,NR-EFF-04573,Heavy-Duty Tool Changer XN-101,End Effectors,Tool Changer,198051,6736,W-02,true,2021-05-27T19:56:45Z,2021-09-10T22:19:30Z
P-04574,NR-FRM-04574,Rapid-Cycle Mounting Bracket YA-138,Frames and Structure,Mounting Bracket,75306,24849,W-01,true,2022-10-14T18:49:14Z,2023-01-22T00:48:37Z
P-04575,NR-PWR-04575,Low-Backlash DC-DC Converter ZN-175,Power Systems,DC-DC Converter,56051,18000,W-06,true,2023-05-26T10:41:24Z,2024-02-05T00:56:15Z
P-04576,NR-SEN-04576,Compact Force-Torque Sensor AA-212,Sensors,Force-Torque Sensor,91924,1689,W-02,true,2022-08-23T19:03:08Z,2022-11-26T16:05:48Z
P-04577,NR-ACT-04577,Quiet-Drive Servo Motor BN-249,Actuators,Servo Motor,305859,4765,W-03,true,2021-01-21T04:31:47Z,2021-02-21T22:41:13Z
P-04578,NR-CBL-04578,Sealed Cable Chain CA-286,Cabling and Connectors,Cable Chain,15000,2360,W-07,false,2024-12-08T06:33:58Z,2025-01-04T09:33:43Z
P-04579,NR-CTL-04579,Industrial Motion Controller DN-323,Controllers,Motion Controller,210396,5451,W-07,true,2022-11-17T02:42:46Z,2023-05-16T03:38:19Z
P-04580,NR-DRV-04580,Precision Harmonic Reducer EA-360,Drivetrain,Harmonic Reducer,83452,3144,W-01,true,2022-09-17T07:21:14Z,2023-03-16T11:43:14Z
P-04581,NR-EFF-04581,Modular Parallel Gripper FN-397,End Effectors,Parallel Gripper,329453,2266,W-08,true,2022-03-06T05:00:07Z,2022-05-26T11:31:50Z
P-04582,NR-FRM-04582,High-Torque Aluminum Extrusion GA-434,Frames and Structure,Aluminum Extrusion,47234,49101,W-08,true,2022-08-11T03:29:05Z,2023-09-01T19:21:05Z
P-04583,NR-PWR-04583,Heavy-Duty Battery Pack HN-471,Power Systems,Battery Pack,166732,10390,W-07,true,2021-01-21T14:49:42Z,2021-10-20T14:08:58Z
P-04584,NR-SEN-04584,Rapid-Cycle Proximity Sensor IA-508,Sensors,Proximity Sensor,107945,3500,W-05,true,2024-01-08T12:31:55Z,2024-05-23T13:26:30Z
P-04585,NR-ACT-04585,Low-Backlash Linear Actuator JN-545,Actuators,Linear Actuator,206836,12771,W-05,false,2023-06-25T13:00:15Z,2023-07-28T01:08:14Z
P-04586,NR-CBL-04586,Compact M12 Connector KA-582,Cabling and Connectors,M12 Connector,8785,2883,W-03,true,2021-01-23T08:53:21Z,2021-09-08T13:50:45Z
P-04587,NR-CTL-04587,Quiet-Drive PLC Module LN-619,Controllers,PLC Module,607016,7116,W-03,true,2022-05-03T00:37:56Z,2023-04-16T08:55:08Z
P-04588,NR-DRV-04588,Sealed Planetary Gearbox MA-656,Drivetrain,Planetary Gearbox,76225,3334,W-05,true,2021-12-21T14:29:45Z,2022-04-08T23:22:35Z
P-04589,NR-EFF-04589,Industrial Vacuum Gripper NN-693,End Effectors,Vacuum Gripper,257980,9777,W-07,true,2022-12-29T10:00:17Z,2023-10-27T17:00:41Z
P-04590,NR-FRM-04590,Precision Base Plate OA-730,Frames and Structure,Base Plate,44184,27017,W-01,true,2024-07-31T07:00:38Z,2025-04-05T23:37:16Z
P-04591,NR-PWR-04591,Modular Power Supply Unit PN-767,Power Systems,Power Supply Unit,220335,3954,W-01,true,2024-07-15T14:38:01Z,2025-03-13T04:38:59Z
P-04592,NR-SEN-04592,High-Torque Rotary Encoder QA-804,Sensors,Rotary Encoder,204175,1825,W-08,true,2023-04-10T03:45:28Z,2024-04-02T07:56:47Z
P-04593,NR-ACT-04593,Heavy-Duty Rotary Actuator RN-841,Actuators,Rotary Actuator,195463,19017,W-07,true,2021-06-05T05:16:47Z,2022-07-06T18:18:46Z
P-04594,NR-CBL-04594,Rapid-Cycle Servo Cable SA-878,Cabling and Connectors,Servo Cable,8544,2700,W-02,true,2024-09-17T12:47:52Z,2025-08-31T06:49:43Z
P-04595,NR-CTL-04595,Low-Backlash Edge Compute Node TN-915,Controllers,Edge Compute Node,424545,3331,W-08,true,2021-09-17T04:23:57Z,2021-09-20T14:41:52Z
P-04596,NR-DRV-04596,Compact Timing Belt UA-952,Drivetrain,Timing Belt,99658,8154,W-01,true,2023-05-06T20:12:42Z,2024-01-14T19:46:23Z
P-04597,NR-EFF-04597,Quiet-Drive Welding Torch VN-989,End Effectors,Welding Torch,319509,7489,W-01,true,2022-12-31T23:17:23Z,2024-01-31T14:21:03Z
P-04598,NR-FRM-04598,Sealed Gantry Beam WA-126,Frames and Structure,Gantry Beam,25670,37169,W-02,true,2022-12-04T15:41:47Z,2023-12-22T19:20:36Z
P-04599,NR-PWR-04599,Industrial Motor Driver XN-163,Power Systems,Motor Driver,157404,10147,W-08,true,2024-09-20T14:24:20Z,2025-03-16T10:27:37Z
P-04600,NR-SEN-04600,Precision Thermal Camera Module YA-200,Sensors,Thermal Camera Module,193632,1946,W-08,true,2022-11-12T04:21:22Z,2023-06-09T18:05:31Z
P-04601,NR-ACT-04601,Modular Stepper Motor ZN-237,Actuators,Stepper Motor,358347,12534,W-06,true,2024-07-22T14:52:14Z,2024-08-01T16:04:33Z
P-04602,NR-CBL-04602,High-Torque EtherCAT Cable AA-274,Cabling and Connectors,EtherCAT Cable,7800,2160,W-06,true,2023-01-20T00:46:05Z,2023-04-16T01:33:45Z
P-04603,NR-CTL-04603,Heavy-Duty IO Expansion Board BN-311,Controllers,IO Expansion Board,202272,2900,W-06,true,2023-01-04T10:59:13Z,2023-05-20T08:36:56Z
P-04604,NR-DRV-04604,Rapid-Cycle Ball Screw CA-348,Drivetrain,Ball Screw,121362,9912,W-04,true,2024-12-05T11:54:48Z,2025-10-15T23:20:09Z
P-04605,NR-EFF-04605,Low-Backlash Tool Changer DN-385,End Effectors,Tool Changer,208325,11648,W-07,true,2023-12-21T07:49:49Z,2024-09-28T15:44:39Z
P-04606,NR-FRM-04606,Compact Mounting Bracket EA-422,Frames and Structure,Mounting Bracket,67695,44041,W-08,true,2022-07-08T15:31:27Z,2022-11-23T16:03:23Z
P-04607,NR-PWR-04607,Quiet-Drive DC-DC Converter FN-459,Power Systems,DC-DC Converter,67454,14691,W-02,true,2024-07-03T10:00:02Z,2024-10-24T23:40:30Z
P-04608,NR-SEN-04608,Sealed LIDAR Unit GA-496,Sensors,LIDAR Unit,218132,1681,W-07,true,2023-07-27T13:44:25Z,2023-09-03T06:25:01Z
P-04609,NR-ACT-04609,Industrial Servo Motor HN-533,Actuators,Servo Motor,179298,1615,W-01,true,2024-03-29T13:35:59Z,2024-06-17T14:08:16Z
P-04610,NR-CBL-04610,Precision Cable Chain IA-570,Cabling and Connectors,Cable Chain,8990,1217,W-05,true,2022-01-23T19:50:40Z,2022-07-23T04:48:12Z
P-04611,NR-CTL-04611,Modular Motion Controller JN-607,Controllers,Motion Controller,268958,4111,W-07,true,2022-03-22T14:30:43Z,2023-02-12T04:27:04Z
P-04612,NR-DRV-04612,High-Torque Harmonic Reducer KA-644,Drivetrain,Harmonic Reducer,154373,7585,W-02,true,2022-10-05T16:08:45Z,2022-10-12T20:29:35Z
P-04613,NR-EFF-04613,Heavy-Duty Parallel Gripper LN-681,End Effectors,Parallel Gripper,406023,5391,W-03,false,2024-08-28T03:46:30Z,2025-02-17T15:07:23Z
P-04614,NR-FRM-04614,Rapid-Cycle Aluminum Extrusion MA-718,Frames and Structure,Aluminum Extrusion,40006,43381,W-03,true,2023-01-24T05:11:04Z,2023-09-29T19:07:49Z
P-04615,NR-PWR-04615,Low-Backlash Battery Pack NN-755,Power Systems,Battery Pack,62833,8829,W-01,true,2022-04-10T18:48:23Z,2023-01-03T01:20:35Z
P-04616,NR-SEN-04616,Compact Force-Torque Sensor OA-792,Sensors,Force-Torque Sensor,74302,2689,W-04,true,2023-06-18T00:31:34Z,2023-10-13T02:20:04Z
P-04617,NR-ACT-04617,Quiet-Drive Linear Actuator PN-829,Actuators,Linear Actuator,238030,18744,W-01,true,2024-04-10T01:50:06Z,2024-12-15T10:08:36Z
P-04618,NR-CBL-04618,Sealed M12 Connector QA-866,Cabling and Connectors,M12 Connector,4456,2274,W-04,true,2024-09-19T09:14:31Z,2025-06-08T07:54:50Z
P-04619,NR-CTL-04619,Industrial PLC Module RN-903,Controllers,PLC Module,388735,452,W-04,true,2023-04-12T17:41:54Z,2023-04-18T14:33:25Z
P-04620,NR-DRV-04620,Precision Planetary Gearbox SA-940,Drivetrain,Planetary Gearbox,203906,5309,W-07,false,2023-11-19T01:04:49Z,2024-03-10T22:29:10Z
P-04621,NR-EFF-04621,Modular Vacuum Gripper TN-977,End Effectors,Vacuum Gripper,138759,6722,W-06,true,2024-01-17T02:41:45Z,2025-02-17T05:03:57Z
P-04622,NR-FRM-04622,High-Torque Base Plate UA-114,Frames and Structure,Base Plate,56993,22429,W-02,false,2022-01-25T19:37:11Z,2023-02-03T17:35:40Z
P-04623,NR-PWR-04623,Heavy-Duty Power Supply Unit VN-151,Power Systems,Power Supply Unit,31072,13068,W-01,true,2021-02-08T04:36:44Z,2021-07-20T14:50:59Z
P-04624,NR-SEN-04624,Rapid-Cycle Proximity Sensor WA-188,Sensors,Proximity Sensor,127170,1030,W-05,true,2024-03-22T14:49:44Z,2025-03-02T09:43:56Z
P-04625,NR-ACT-04625,Low-Backlash Rotary Actuator XN-225,Actuators,Rotary Actuator,234710,2878,W-02,true,2023-06-06T16:52:38Z,2023-10-31T16:00:35Z
P-04626,NR-CBL-04626,Compact Servo Cable YA-262,Cabling and Connectors,Servo Cable,13356,1127,W-01,true,2023-06-08T10:23:53Z,2024-01-12T07:37:43Z
P-04627,NR-CTL-04627,Quiet-Drive Edge Compute Node ZN-299,Controllers,Edge Compute Node,790542,6727,W-04,true,2023-12-27T01:11:23Z,2024-06-17T04:43:25Z
P-04628,NR-DRV-04628,Sealed Timing Belt AA-336,Drivetrain,Timing Belt,270113,12341,W-05,true,2024-04-02T06:50:45Z,2025-01-31T13:44:10Z
P-04629,NR-EFF-04629,Industrial Welding Torch BN-373,End Effectors,Welding Torch,290874,8094,W-04,true,2021-05-28T06:08:40Z,2022-06-22T00:22:36Z
P-04630,NR-FRM-04630,Precision Gantry Beam CA-410,Frames and Structure,Gantry Beam,29587,40702,W-07,true,2023-04-18T13:12:11Z,2023-08-24T01:51:47Z
P-04631,NR-PWR-04631,Modular Motor Driver DN-447,Power Systems,Motor Driver,73099,17737,W-01,true,2024-04-04T15:56:09Z,2024-04-07T11:02:53Z
P-04632,NR-SEN-04632,High-Torque Rotary Encoder EA-484,Sensors,Rotary Encoder,204353,1962,W-07,true,2021-11-12T09:19:55Z,2022-03-15T12:14:07Z
P-04633,NR-ACT-04633,Heavy-Duty Stepper Motor FN-521,Actuators,Stepper Motor,117054,11016,W-07,true,2022-04-16T07:52:55Z,2022-04-23T08:59:18Z
P-04634,NR-CBL-04634,Rapid-Cycle EtherCAT Cable GA-558,Cabling and Connectors,EtherCAT Cable,6216,3018,W-05,true,2021-06-05T18:01:41Z,2022-05-03T03:01:51Z
P-04635,NR-CTL-04635,Low-Backlash IO Expansion Board HN-595,Controllers,IO Expansion Board,584846,2380,W-08,true,2021-05-24T12:07:14Z,2021-10-22T17:34:19Z
P-04636,NR-DRV-04636,Compact Ball Screw IA-632,Drivetrain,Ball Screw,262467,12439,W-02,true,2022-10-12T01:41:33Z,2023-02-23T03:32:43Z
P-04637,NR-EFF-04637,Quiet-Drive Tool Changer JN-669,End Effectors,Tool Changer,328979,3626,W-05,true,2023-08-30T01:40:19Z,2024-02-09T10:27:08Z
P-04638,NR-FRM-04638,Sealed Mounting Bracket KA-706,Frames and Structure,Mounting Bracket,35266,44291,W-05,true,2023-06-15T17:56:37Z,2023-10-25T18:56:41Z
P-04639,NR-PWR-04639,Industrial DC-DC Converter LN-743,Power Systems,DC-DC Converter,173045,4607,W-08,true,2024-05-14T10:26:12Z,2024-12-25T06:43:49Z
P-04640,NR-SEN-04640,Precision Thermal Camera Module MA-780,Sensors,Thermal Camera Module,19879,2999,W-04,true,2021-05-02T05:19:21Z,2022-03-06T06:57:41Z
P-04641,NR-ACT-04641,Modular Servo Motor NN-817,Actuators,Servo Motor,238340,12139,W-08,true,2021-06-10T04:52:59Z,2022-06-09T13:20:40Z
P-04642,NR-CBL-04642,High-Torque Cable Chain OA-854,Cabling and Connectors,Cable Chain,9666,2840,W-01,true,2021-01-23T04:27:10Z,2021-07-25T04:39:47Z
P-04643,NR-CTL-04643,Heavy-Duty Motion Controller PN-891,Controllers,Motion Controller,782090,3498,W-08,true,2021-03-18T06:38:09Z,2021-10-24T20:26:21Z
P-04644,NR-DRV-04644,Rapid-Cycle Harmonic Reducer QA-928,Drivetrain,Harmonic Reducer,204185,2139,W-01,true,2023-09-09T07:03:06Z,2023-11-18T10:27:24Z
P-04645,NR-EFF-04645,Low-Backlash Parallel Gripper RN-965,End Effectors,Parallel Gripper,10000,10492,W-04,true,2024-01-04T20:27:24Z,2024-06-25T17:27:20Z
P-04646,NR-FRM-04646,Compact Aluminum Extrusion SA-102,Frames and Structure,Aluminum Extrusion,59536,12813,W-06,true,2021-04-05T20:35:48Z,2021-06-20T21:58:56Z
P-04647,NR-PWR-04647,Quiet-Drive Battery Pack TN-139,Power Systems,Battery Pack,93294,11203,W-04,true,2024-03-13T18:48:37Z,2024-07-03T09:08:58Z
P-04648,NR-SEN-04648,Sealed LIDAR Unit UA-176,Sensors,LIDAR Unit,85487,1637,W-06,true,2022-03-27T15:52:18Z,2022-03-29T17:28:04Z
P-04649,NR-ACT-04649,Industrial Linear Actuator VN-213,Actuators,Linear Actuator,137082,10190,W-02,true,2024-10-22T10:25:25Z,2025-07-22T20:05:31Z
P-04650,NR-CBL-04650,Precision M12 Connector WA-250,Cabling and Connectors,M12 Connector,13873,2878,W-07,true,2023-03-30T17:47:59Z,2024-02-25T09:27:40Z
P-04651,NR-CTL-04651,Modular PLC Module XN-287,Controllers,PLC Module,650902,5676,W-08,true,2024-02-24T04:44:19Z,2024-04-10T21:43:16Z
P-04652,NR-DRV-04652,High-Torque Planetary Gearbox YA-324,Drivetrain,Planetary Gearbox,213080,10924,W-05,true,2023-07-08T07:12:54Z,2023-07-21T23:04:09Z
P-04653,NR-EFF-04653,Heavy-Duty Vacuum Gripper ZN-361,End Effectors,Vacuum Gripper,168811,3645,W-05,true,2024-07-12T06:57:58Z,2024-10-02T14:03:36Z
P-04654,NR-FRM-04654,Rapid-Cycle Base Plate AA-398,Frames and Structure,Base Plate,67132,17425,W-05,true,2022-03-08T00:19:11Z,2022-05-03T09:31:16Z
P-04655,NR-PWR-04655,Low-Backlash Power Supply Unit BN-435,Power Systems,Power Supply Unit,189484,8075,W-05,true,2022-03-24T05:19:35Z,2022-11-27T08:17:50Z
P-04656,NR-SEN-04656,Compact Force-Torque Sensor CA-472,Sensors,Force-Torque Sensor,300000,1615,W-04,true,2021-08-18T03:14:53Z,2021-10-16T06:50:34Z
P-04657,NR-ACT-04657,Quiet-Drive Rotary Actuator DN-509,Actuators,Rotary Actuator,199043,11974,W-06,true,2022-03-02T08:12:43Z,2022-06-29T02:01:57Z
P-04658,NR-CBL-04658,Sealed Servo Cable EA-546,Cabling and Connectors,Servo Cable,12705,966,W-02,true,2024-02-28T11:44:25Z,2024-09-12T23:11:21Z
P-04659,NR-CTL-04659,Industrial Edge Compute Node FN-583,Controllers,Edge Compute Node,483542,4350,W-03,true,2023-09-25T16:24:32Z,2023-10-07T13:50:21Z
P-04660,NR-DRV-04660,Precision Timing Belt GA-620,Drivetrain,Timing Belt,122321,1777,W-02,true,2022-01-14T20:36:46Z,2022-02-03T16:36:32Z
P-04661,NR-EFF-04661,Modular Welding Torch HN-657,End Effectors,Welding Torch,429482,5822,W-08,true,2022-11-05T18:17:41Z,2023-10-17T00:29:52Z
P-04662,NR-FRM-04662,High-Torque Gantry Beam IA-694,Frames and Structure,Gantry Beam,61185,40613,W-06,true,2023-10-18T16:54:12Z,2024-03-21T10:16:10Z
P-04663,NR-PWR-04663,Heavy-Duty Motor Driver JN-731,Power Systems,Motor Driver,139313,3934,W-07,true,2023-06-13T02:14:08Z,2024-02-14T03:37:04Z
P-04664,NR-SEN-04664,Rapid-Cycle Proximity Sensor KA-768,Sensors,Proximity Sensor,79947,2872,W-02,true,2024-11-28T18:54:41Z,2025-04-06T14:17:19Z
P-04665,NR-ACT-04665,Low-Backlash Stepper Motor LN-805,Actuators,Stepper Motor,183899,19976,W-06,true,2024-06-28T21:31:47Z,2024-11-15T15:09:32Z
P-04666,NR-CBL-04666,Compact EtherCAT Cable MA-842,Cabling and Connectors,EtherCAT Cable,2172,1933,W-08,true,2023-10-13T07:03:33Z,2024-03-01T21:05:56Z
P-04667,NR-CTL-04667,Quiet-Drive IO Expansion Board NN-879,Controllers,IO Expansion Board,740335,5500,W-07,true,2024-08-05T06:18:12Z,2025-07-13T09:35:01Z
P-04668,NR-DRV-04668,Sealed Ball Screw OA-916,Drivetrain,Ball Screw,253588,4190,W-06,false,2021-09-03T07:47:05Z,2022-07-24T06:15:43Z
P-04669,NR-EFF-04669,Industrial Tool Changer PN-953,End Effectors,Tool Changer,197285,4959,W-08,true,2024-03-25T10:39:04Z,2024-05-08T18:03:47Z
P-04670,NR-FRM-04670,Precision Mounting Bracket QA-990,Frames and Structure,Mounting Bracket,27115,31775,W-05,true,2024-11-27T02:57:51Z,2025-01-15T07:59:35Z
P-04671,NR-PWR-04671,Modular DC-DC Converter RN-127,Power Systems,DC-DC Converter,137031,15090,W-01,true,2024-06-25T05:46:04Z,2024-11-03T07:47:18Z
P-04672,NR-SEN-04672,High-Torque Rotary Encoder SA-164,Sensors,Rotary Encoder,74336,2832,W-03,true,2023-07-22T14:49:21Z,2024-05-26T07:30:52Z
P-04673,NR-ACT-04673,Heavy-Duty Servo Motor TN-201,Actuators,Servo Motor,307596,2445,W-07,true,2023-02-25T18:38:47Z,2023-10-02T14:11:06Z
P-04674,NR-CBL-04674,Rapid-Cycle Cable Chain UA-238,Cabling and Connectors,Cable Chain,5895,3618,W-02,true,2022-09-03T11:31:43Z,2023-06-06T01:06:31Z
P-04675,NR-CTL-04675,Low-Backlash Motion Controller VN-275,Controllers,Motion Controller,449750,7576,W-06,true,2024-02-11T02:24:57Z,2024-11-13T21:29:33Z
P-04676,NR-DRV-04676,Compact Harmonic Reducer WA-312,Drivetrain,Harmonic Reducer,176659,6819,W-08,false,2023-03-24T01:02:33Z,2024-02-06T04:31:45Z
P-04677,NR-EFF-04677,Quiet-Drive Parallel Gripper XN-349,End Effectors,Parallel Gripper,110751,1827,W-04,true,2023-10-16T01:36:59Z,2024-04-23T23:30:40Z
P-04678,NR-FRM-04678,Sealed Aluminum Extrusion YA-386,Frames and Structure,Aluminum Extrusion,53484,12794,W-03,true,2024-06-15T14:42:31Z,2024-07-01T10:07:49Z
P-04679,NR-PWR-04679,Industrial Battery Pack ZN-423,Power Systems,Battery Pack,117058,10426,W-02,true,2023-03-06T01:20:05Z,2024-03-24T23:34:08Z
P-04680,NR-SEN-04680,Precision Thermal Camera Module AA-460,Sensors,Thermal Camera Module,118971,1098,W-01,true,2021-07-03T04:19:05Z,2021-10-08T11:17:01Z
P-04681,NR-ACT-04681,Modular Linear Actuator BN-497,Actuators,Linear Actuator,335980,7997,W-06,true,2023-08-13T06:21:14Z,2023-09-22T15:26:20Z
P-04682,NR-CBL-04682,High-Torque M12 Connector CA-534,Cabling and Connectors,M12 Connector,4631,2091,W-06,true,2021-12-26T15:06:47Z,2022-03-19T21:52:03Z
P-04683,NR-CTL-04683,Heavy-Duty PLC Module DN-571,Controllers,PLC Module,374160,2355,W-01,true,2024-08-19T19:31:48Z,2024-08-27T11:48:50Z
P-04684,NR-DRV-04684,Rapid-Cycle Planetary Gearbox EA-608,Drivetrain,Planetary Gearbox,310993,8632,W-02,true,2023-11-22T17:22:04Z,2024-12-18T06:56:12Z
P-04685,NR-EFF-04685,Low-Backlash Vacuum Gripper FN-645,End Effectors,Vacuum Gripper,151304,150,W-06,true,2024-12-21T00:50:42Z,2026-01-03T02:46:17Z
P-04686,NR-FRM-04686,Compact Base Plate GA-682,Frames and Structure,Base Plate,41603,13273,W-07,true,2022-09-21T22:19:25Z,2023-07-11T18:48:17Z
P-04687,NR-PWR-04687,Quiet-Drive Power Supply Unit HN-719,Power Systems,Power Supply Unit,189884,7488,W-01,true,2024-02-08T09:52:40Z,2024-03-24T12:01:34Z
P-04688,NR-SEN-04688,Sealed LIDAR Unit IA-756,Sensors,LIDAR Unit,169625,76,W-08,true,2021-08-18T21:05:08Z,2021-08-24T01:36:37Z
P-04689,NR-ACT-04689,Industrial Rotary Actuator JN-793,Actuators,Rotary Actuator,105401,8777,W-07,true,2023-07-13T01:49:52Z,2023-12-23T17:40:27Z
P-04690,NR-CBL-04690,Precision Servo Cable KA-830,Cabling and Connectors,Servo Cable,5525,2001,W-01,true,2023-11-20T19:52:00Z,2024-06-26T21:27:33Z
P-04691,NR-CTL-04691,Modular Edge Compute Node LN-867,Controllers,Edge Compute Node,615017,4695,W-05,true,2021-07-01T16:50:05Z,2022-05-10T01:31:30Z
P-04692,NR-DRV-04692,High-Torque Timing Belt MA-904,Drivetrain,Timing Belt,263783,7977,W-02,true,2022-11-17T07:31:17Z,2023-09-03T09:27:37Z
P-04693,NR-EFF-04693,Heavy-Duty Welding Torch NN-941,End Effectors,Welding Torch,439531,10973,W-06,true,2023-05-19T06:01:52Z,2023-06-28T02:42:01Z
P-04694,NR-FRM-04694,Rapid-Cycle Gantry Beam OA-978,Frames and Structure,Gantry Beam,47588,54162,W-01,true,2022-12-31T22:24:35Z,2023-02-23T21:56:15Z
P-04695,NR-PWR-04695,Low-Backlash Motor Driver PN-115,Power Systems,Motor Driver,93745,9730,W-07,true,2022-01-15T04:52:49Z,2023-01-28T20:15:14Z
P-04696,NR-SEN-04696,Compact Force-Torque Sensor QA-152,Sensors,Force-Torque Sensor,110667,2214,W-04,true,2021-12-09T02:09:27Z,2021-12-17T23:07:02Z
P-04697,NR-ACT-04697,Quiet-Drive Stepper Motor RN-189,Actuators,Stepper Motor,271080,18507,W-01,true,2022-07-24T15:22:42Z,2022-11-07T00:03:51Z
P-04698,NR-CBL-04698,Sealed EtherCAT Cable SA-226,Cabling and Connectors,EtherCAT Cable,7196,10,W-05,true,2023-10-13T02:52:52Z,2024-07-07T15:40:45Z
P-04699,NR-CTL-04699,Industrial IO Expansion Board TN-263,Controllers,IO Expansion Board,574622,7375,W-01,true,2022-03-27T22:24:48Z,2022-04-20T09:17:33Z
P-04700,NR-DRV-04700,Precision Ball Screw UA-300,Drivetrain,Ball Screw,232909,9122,W-04,true,2022-04-19T03:34:45Z,2023-04-07T18:56:01Z
P-04701,NR-EFF-04701,Modular Tool Changer VN-337,End Effectors,Tool Changer,351771,5753,W-07,true,2024-09-12T14:38:08Z,2025-08-27T18:26:36Z
P-04702,NR-FRM-04702,High-Torque Mounting Bracket WA-374,Frames and Structure,Mounting Bracket,44311,27044,W-03,true,2022-10-10T19:17:50Z,2023-10-02T04:20:24Z
P-04703,NR-PWR-04703,Heavy-Duty DC-DC Converter XN-411,Power Systems,DC-DC Converter,46120,7816,W-03,true,2022-08-28T20:21:45Z,2023-05-17T03:09:50Z
P-04704,NR-SEN-04704,Rapid-Cycle Proximity Sensor YA-448,Sensors,Proximity Sensor,8000,810,W-04,true,2021-05-27T04:00:53Z,2021-06-20T11:50:40Z
P-04705,NR-ACT-04705,Low-Backlash Servo Motor ZN-485,Actuators,Servo Motor,135429,3242,W-08,true,2023-01-01T08:09:48Z,2023-06-10T00:42:44Z
P-04706,NR-CBL-04706,Compact Cable Chain AA-522,Cabling and Connectors,Cable Chain,10775,1455,W-08,true,2023-03-18T01:34:34Z,2023-04-02T17:43:53Z
P-04707,NR-CTL-04707,Quiet-Drive Motion Controller BN-559,Controllers,Motion Controller,434165,5658,W-01,false,2022-05-03T10:14:44Z,2023-04-01T21:14:59Z
P-04708,NR-DRV-04708,Sealed Harmonic Reducer CA-596,Drivetrain,Harmonic Reducer,128895,5425,W-08,true,2024-08-21T22:52:09Z,2024-12-25T10:19:29Z
P-04709,NR-EFF-04709,Industrial Parallel Gripper DN-633,End Effectors,Parallel Gripper,343814,150,W-07,true,2024-05-30T16:07:31Z,2024-07-22T18:20:40Z
P-04710,NR-FRM-04710,Precision Aluminum Extrusion EA-670,Frames and Structure,Aluminum Extrusion,31976,16214,W-04,true,2023-02-26T12:15:14Z,2024-02-20T19:37:42Z
P-04711,NR-PWR-04711,Modular Battery Pack FN-707,Power Systems,Battery Pack,153925,13250,W-02,true,2021-07-04T10:00:21Z,2021-07-29T07:27:11Z
P-04712,NR-SEN-04712,High-Torque Rotary Encoder GA-744,Sensors,Rotary Encoder,141585,3475,W-08,false,2024-11-25T19:39:16Z,2025-10-17T17:10:44Z
P-04713,NR-ACT-04713,Heavy-Duty Linear Actuator HN-781,Actuators,Linear Actuator,15000,14940,W-06,true,2024-06-11T01:47:32Z,2025-06-16T14:51:14Z
P-04714,NR-CBL-04714,Rapid-Cycle M12 Connector IA-818,Cabling and Connectors,M12 Connector,6057,822,W-08,true,2021-08-12T00:42:05Z,2021-11-11T10:11:56Z
P-04715,NR-CTL-04715,Low-Backlash PLC Module JN-855,Controllers,PLC Module,590107,6834,W-07,true,2021-09-13T16:54:54Z,2022-04-02T07:07:49Z
P-04716,NR-DRV-04716,Compact Planetary Gearbox KA-892,Drivetrain,Planetary Gearbox,64221,4942,W-06,true,2022-09-21T02:41:10Z,2022-10-11T04:14:53Z
P-04717,NR-EFF-04717,Quiet-Drive Vacuum Gripper LN-929,End Effectors,Vacuum Gripper,189186,4195,W-05,true,2023-05-21T07:58:55Z,2024-02-05T07:53:09Z
P-04718,NR-FRM-04718,Sealed Base Plate MA-966,Frames and Structure,Base Plate,50075,23384,W-06,true,2024-05-19T16:19:27Z,2024-12-21T16:29:22Z
P-04719,NR-PWR-04719,Industrial Power Supply Unit NN-103,Power Systems,Power Supply Unit,156521,18000,W-01,true,2022-05-14T10:42:40Z,2023-02-24T14:22:20Z
P-04720,NR-SEN-04720,Precision Thermal Camera Module OA-140,Sensors,Thermal Camera Module,8000,838,W-01,true,2021-07-11T11:22:08Z,2022-06-14T12:13:07Z
P-04721,NR-ACT-04721,Modular Rotary Actuator PN-177,Actuators,Rotary Actuator,234283,956,W-08,true,2024-12-03T05:23:02Z,2025-02-15T09:13:28Z
